PERSON_NUMBER;PERSON_NUMBER_ADD;SURNAME;FIRST_NAME;MIDDLE_NAME;MANAGER_FULL_NAME;POSITION_NAME;TB_CODE;GOSB_CODE;BUSINESS_BLOCK;PRIORITY_TYPE;KPK_CODE;KPK_NAME;ROLE_CODE;UCH_CODE;GENDER;ORG_UNIT_CODE
17130262683167551083;17130262683167551083;Кузнецов;Александр;Семенович;Козлова Ксения Валерьевна;Разработчик;07;670828;Розничный;1;00004724;КПК Восток;R011;1;1;07670828
55714394696798385079;55714394696798385079;Волков;Валерий;Витальевич;Воробьев Ярослав Константинович;Главный специалист;09;352653;Технологии;1;00004725;КПК Север;R001;1;1;09352653
85950172211915316254;85950172211915316254;Козлова;Татьяна;Денисовна;Ковалев Виктор Аркадьевич;Эксперт;02;7287;Технологии;0;00004726;КПК Восток;R009;0;2;02728700
13773399575830217913;13773399575830217913;Соколов;Олег;Семенович;Макаров Георгий Фёдорович;Разработчик;09;747412;не участник;0;00004727;КПК Запад;R001;1;1;09747412
54510171331355861527;54510171331355861527;Виноградов;Алексей;Михайлович;Козлова Арина Вячеславовна;Эксперт;02;8084;Корпоративный;1;00004728;КПК Запад;R003;0;1;02808400
52449914111457258033;52449914111457258033;Иванов;Сергей;Андреевич;Смирнов Константин Романович;Консультант;02;7700;Технологии;1;00004729;КПК Центр;R010;1;1;02770000
92394035835312744767;92394035835312744767;Васильева;Екатерина;Владимировна;Белова Валерия Петровна;Аналитик;02;6180;Технологии;0;00004730;КПК Юг;R001;0;2;02618000
22087736694504876312;22087736694504876312;Белова;Олеся;Валерьевна;Кузьмина Кристина Павловна;Бизнес-архитектор;02;7815;не участник;1;00004731;КПК Запад;R006;1;2;02781500
91770453138272651331;91770453138272651331;Васильев;Олег;Олегович;Михайлов Иван Игоревич;Главный специалист;05;2612;Технологии;0;00004732;КПК Север;R009;0;1;05261200
44598320658520201126;44598320658520201126;Ковалева;Алёна;Юрьевна;Комаров Егор Юрьевич;Ведущий специалист;05;1883;Операционный;1;00004733;КПК Запад;R002;0;2;05188300
16743457548005916967;16743457548005916967;Морозова;Елизавета;Алексеевна;Голубева Юлия Алексеевна;Эксперт;02;1804;Финансы;1;00004734;КПК Восток;R005;1;2;02180400
10782165150129414358;10782165150129414358;Куликов;Антон;Сергеевич;Макарова Дарья Вадимовна;Разработчик;05;3345;Корпоративный;0;00004735;КПК Центр;R006;0;1;05334500
14284276258270295792;14284276258270295792;Семенова;Милана;Вячеславовна;Лебедев Сергей Игоревич;Аналитик;09;896467;Операционный;1;00004736;КПК Центр;R002;0;2;09896467
51443641511505641992;51443641511505641992;Соколова;Виктория;Андреевна;Воробьева Алина Артёмовна;Менеджер;04;8759;Розничный;1;00004737;КПК Север;R011;0;2;04875900
06334690078370754546;06334690078370754546;Васильева;Елена;Андреевна;Петров Ярослав Романович;Консультант;10;683373;Финансы;0;00004738;КПК Центр;R008;1;2;10683373
30140599546557419951;30140599546557419951;Гусева;Ксения;Артёмовна;Воробьева Милана Ивановна;Эксперт;02;7081;не участник;0;00004739;КПК Юг;R002;0;2;02708100
08457344818882544954;08457344818882544954;Ильин;Степан;Викторович;Михайлов Роман Георгиевич;Ведущий специалист;11;164637;Финансы;0;00004740;КПК Запад;R003;0;1;11164637
38881030238597661005;38881030238597661005;Гусева;Анастасия;Вадимовна;Кузьмин Филипп Георгиевич;Разработчик;05;9397;Финансы;0;00004741;КПК Юг;R008;1;2;05939700
06958243472783467701;06958243472783467701;Иванова;Олеся;Дмитриевна;Гусев Максим Аркадьевич;Ведущий специалист;11;830159;Розничный;0;00004742;КПК Юг;R011;1;2;11830159
12731299461194292216;12731299461194292216;Соколова;Полина;Валерьевна;Киселев Степан Сергеевич;Консультант;01;851400;Финансы;1;00004743;КПК Центр;R003;0;2;01851400
76491234510089915734;76491234510089915734;Воробьева;Олеся;Игоревна;Баранова Ева Андреевна;Начальник отдела;11;226368;не участник;1;00004744;КПК Юг;R006;0;2;11226368
54032202321163582332;54032202321163582332;Зайцева;Виктория;Константиновна;Макаров Дмитрий Степанович;Консультант;08;804260;не участник;1;00004745;КПК Юг;R006;1;2;08804260
71121474539856102583;71121474539856102583;Кузьмина;Елена;Викторовна;Баранов Георгий Игоревич;Эксперт;10;355686;Операционный;1;00004746;КПК Запад;R005;1;2;10355686
52740807211375625114;52740807211375625114;Волкова;Милана;Витальевна;Семенов Никита Михайлович;Аналитик;04;7626;Финансы;1;00004747;КПК Юг;R008;0;2;04762600
90138515461060130441;90138515461060130441;Волкова;Ксения;Семёновна;Сидорова Арина Дмитриевна;Разработчик;09;641347;Финансы;1;00004748;КПК Центр;R011;1;2;09641347
22671865365307859163;22671865365307859163;Егоров;Владимир;Игоревич;Соловьёва Анастасия Викторовна;Менеджер;05;2575;не участник;1;00004749;КПК Запад;R005;1;1;05257500
82376642259731739168;82376642259731739168;Федорова;Вера;Семёновна;Голубева Ольга Вячеславовна;Эксперт;01;787351;Финансы;0;00004750;КПК Север;R003;0;2;01787351
05103475220120101404;05103475220120101404;Егоров;Глеб;Романович;Соловьёва Анастасия Михайловна;Эксперт;11;439823;не участник;1;00004751;КПК Юг;R002;0;1;11439823
34667344074772421043;34667344074772421043;Беляева;Виктория;Викторовна;Гусева Вероника Петровна;Аналитик;06;6771;не участник;1;00004752;КПК Центр;R004;1;2;06677100
04287168594533438983;04287168594533438983;Попова;Мария;Олеговна;Куликова Валерия Семёновна;Бизнес-архитектор;04;7114;Финансы;0;00004753;КПК Восток;R002;1;2;04711400
98610589923779789360;98610589923779789360;Смирнова;Софья;Александровна;Новиков Артем Владимирович;Бизнес-архитектор;03;6006;Технологии;1;00004754;КПК Север;R005;1;2;03600600
40491934938934936182;40491934938934936182;Петров;Глеб;Юрьевич;Соколова Ольга Павловна;Ведущий специалист;06;5701;Операционный;0;00004755;КПК Центр;R003;0;1;06570100
52036587893914164963;52036587893914164963;Богданов;Никита;Константинович;Богданова Елена Андреевна;Начальник отдела;06;4292;не участник;0;00004756;КПК Запад;R004;0;1;06429200
13353750472630720782;13353750472630720782;Семенов;Вадим;Денисович;Соловьёв Роман Юрьевич;Руководитель группы;02;7905;Розничный;0;00004757;КПК Запад;R007;0;1;02790500
30017672595083381909;30017672595083381909;Павлова;Ольга;Валерьевна;Ильина Екатерина Романовна;Менеджер;05;7794;Розничный;0;00004758;КПК Запад;R008;1;2;05779400
73851028105618468578;73851028105618468578;Михайлова;Марина;Григорьевна;Титова Алёна Георгиевна;Главный специалист;06;9010;Корпоративный;0;00004759;КПК Запад;R005;1;2;06901000
60662519757612162413;60662519757612162413;Волков;Алексей;Денисович;Соловьёв Владимир Степанович;Бизнес-архитектор;01;146198;Корпоративный;0;00004760;КПК Юг;R008;0;1;01146198
21528737517956317702;21528737517956317702;Попов;Филипп;Валерьевич;Михайлова Валерия Викторовна;Бизнес-архитектор;08;238135;Розничный;0;00004761;КПК Юг;R001;0;1;08238135
50112288098982864058;50112288098982864058;Ильина;Олеся;Владимировна;Лебедева Юлия Витальевна;Консультант;05;6357;Финансы;0;00004762;КПК Юг;R007;0;2;05635700
90784694787557620522;90784694787557620522;Тарасова;Дарья;Витальевна;Иванов Георгий Сергеевич;Эксперт;02;9487;Корпоративный;0;00004763;КПК Север;R004;1;2;02948700
28854794240901791929;28854794240901791929;Зайцев;Глеб;Степанович;Егорова Вера Романовна;Начальник отдела;04;8016;Финансы;1;00004764;КПК Север;R001;1;1;04801600
68180145191614139642;68180145191614139642;Попов;Роман;Андреевич;Попова Вера Григорьевна;Бизнес-архитектор;02;7569;Розничный;0;00004765;КПК Восток;R007;1;1;02756900
05537959231282341650;05537959231282341650;Ковалева;Мария;Георгиевна;Голубева Олеся Сергеевна;Менеджер;09;595946;Финансы;0;00004766;КПК Запад;R007;1;2;09595946
99566297786221541167;99566297786221541167;Голубев;Филипп;Вячеславович;Петров Виталий Витальевич;Начальник отдела;09;456611;Технологии;1;00004767;КПК Север;R011;0;1;09456611
15217461780528816405;15217461780528816405;Павлов;Артем;Степанович;Сидоров Сергей Георгиевич;Разработчик;06;6676;Технологии;1;00004768;КПК Центр;R010;1;1;06667600
97245950406260173267;97245950406260173267;Кузьмина;Татьяна;Андреевна;Андреев Георгий Артемович;Руководитель группы;02;8324;Финансы;1;00004769;КПК Юг;R006;1;2;02832400
02713229043458524605;02713229043458524605;Сидорова;Алёна;Александровна;Титов Олег Алексеевич;Ведущий специалист;07;686716;Финансы;1;00004770;КПК Центр;R004;0;2;07686716
29273211627100984775;29273211627100984775;Орлова;Вера;Дмитриевна;Лебедев Сергей Юрьевич;Эксперт;06;7665;Корпоративный;0;00004771;КПК Юг;R006;0;2;06766500
51537813616356528672;51537813616356528672;Голубева;Елена;Денисовна;Сидоров Дмитрий Александрович;Бизнес-архитектор;05;5249;не участник;1;00004772;КПК Юг;R011;0;2;05524900
94944177640183114712;94944177640183114712;Комарова;Диана;Георгиевна;Смирнова Полина Григорьевна;Начальник отдела;06;2965;Операционный;0;00004773;КПК Юг;R003;1;2;06296500
74347887685362699593;74347887685362699593;Павлова;Дарья;Михайловна;Титова Ксения Денисовна;Менеджер;08;949987;не участник;1;00004774;КПК Запад;R007;1;2;08949987
82365221310175509730;82365221310175509730;Васильев;Руслан;Николаевич;Комаров Аркадий Сергеевич;Эксперт;06;1925;Розничный;0;00004775;КПК Юг;R008;1;1;06192500
27366400697796201055;27366400697796201055;Титова;Олеся;Романовна;Воробьев Аркадий Юрьевич;Эксперт;08;334156;Розничный;1;00004776;КПК Юг;R004;0;2;08334156
13437842587940691442;13437842587940691442;Орлова;Татьяна;Романовна;Федорова Алина Александровна;Эксперт;09;109711;Корпоративный;0;00004777;КПК Центр;R009;0;2;09109711
10655790117684105374;10655790117684105374;Андреева;Вероника;Вадимовна;Федоров Вадим Денисович;Консультант;02;4003;Технологии;1;00004778;КПК Юг;R006;0;2;02400300
68497655357652334935;68497655357652334935;Титова;Светлана;Денисовна;Кудрявцев Иван Константинович;Начальник отдела;09;122132;Розничный;1;00004779;КПК Юг;R007;1;2;09122132
89828239209991543705;89828239209991543705;Новиков;Дмитрий;Денисович;Федорова Алиса Денисовна;Главный специалист;07;886687;Операционный;1;00004780;КПК Восток;R002;1;1;07886687
99875077770920066111;99875077770920066111;Лебедев;Иван;Валерьевич;Соловьёв Степан Андреевич;Ведущий специалист;04;5953;Технологии;1;00004781;КПК Запад;R006;0;1;04595300
47942170020122784217;47942170020122784217;Михайлова;Татьяна;Игоревна;Баранов Андрей Николаевич;Разработчик;03;8563;Финансы;1;00004782;КПК Север;R009;0;2;03856300
69901873290615348286;69901873290615348286;Соколова;Василиса;Николаевна;Макарова Василиса Романовна;Начальник отдела;09;380741;Операционный;1;00004783;КПК Восток;R001;0;2;09380741
97016870255265307657;97016870255265307657;Новиков;Михаил;Юрьевич;Ковалева Ева Александровна;Разработчик;04;4715;Операционный;0;00004784;КПК Запад;R009;1;1;04471500
34300503279865256685;34300503279865256685;Смирнов;Владимир;Дмитриевич;Попова Милана Сергеевна;Бизнес-архитектор;11;823592;Корпоративный;1;00004785;КПК Запад;R004;1;1;11823592
70665464530080332200;70665464530080332200;Беляев;Михаил;Николаевич;Баранова Алёна Аркадьевна;Аналитик;07;561119;Операционный;1;00004786;КПК Восток;R002;0;1;07561119
04550239414651377086;04550239414651377086;Иванов;Антон;Павлович;Ильина Дарья Романовна;Начальник отдела;08;365468;не участник;0;00004787;КПК Юг;R008;1;1;08365468
19457363097241042429;19457363097241042429;Егорова;Ксения;Олеговна;Голубева Диана Вячеславовна;Главный специалист;01;254399;Финансы;1;00004788;КПК Восток;R004;0;2;01254399
00814891167918892346;00814891167918892346;Павлова;Милана;Романовна;Сидоров Никита Игоревич;Консультант;01;508761;Корпоративный;0;00004789;КПК Север;R010;1;2;01508761
12236078409344661668;12236078409344661668;Соколов;Степан;Алексеевич;Богданова Кристина Андреевна;Аналитик;05;3843;Розничный;1;00004790;КПК Юг;R004;0;1;05384300
50361318016325753845;50361318016325753845;Кузнецов;Олег;Аркадьевич;Новиков Руслан Викторович;Начальник отдела;06;3970;Технологии;1;00004791;КПК Центр;R011;1;1;06397000
52859985439564561957;52859985439564561957;Орлов;Виктор;Романович;Иванова Ксения Андреевна;Консультант;11;503004;Корпоративный;0;00004792;КПК Запад;R011;0;1;11503004
82244062654136790331;82244062654136790331;Беляева;Светлана;Викторовна;Ковалев Максим Вячеславович;Эксперт;01;334094;Финансы;1;00004793;КПК Север;R009;0;2;01334094
66481800945350270183;66481800945350270183;Зайцева;Наталья;Валерьевна;Соловьёва Ксения Алексеевна;Руководитель группы;10;940379;не участник;1;00004794;КПК Центр;R006;1;2;10940379
55430570026994039726;55430570026994039726;Кудрявцева;Алиса;Юрьевна;Кузнецов Тимур Иванович;Эксперт;01;427141;не участник;0;00004795;КПК Юг;R007;0;2;01427141
05578040932456438610;05578040932456438610;Тарасова;Татьяна;Аркадьевна;Гусева Наталья Петровна;Эксперт;11;915667;Розничный;0;00004796;КПК Север;R004;1;2;11915667
57561879694489566526;57561879694489566526;Новикова;Елизавета;Константиновна;Петров Михаил Павлович;Аналитик;01;359554;Розничный;0;00004797;КПК Запад;R006;0;2;01359554
46160579240008088468;46160579240008088468;Егоров;Дмитрий;Дмитриевич;Иванова Анна Игоревна;Бизнес-архитектор;05;4798;Технологии;0;00004798;КПК Юг;R006;0;1;05479800
16718177574757865269;16718177574757865269;Кудрявцев;Дмитрий;Алексеевич;Куликова Софья Семёновна;Аналитик;06;4398;Финансы;1;00004799;КПК Центр;R010;1;1;06439800
01826107442886519984;01826107442886519984;Волков;Владимир;Андреевич;Орлов Виктор Вячеславович;Руководитель группы;09;642985;Финансы;0;00004800;КПК Восток;R008;0;1;09642985
48295850135746898711;48295850135746898711;Попова;Виктория;Сергеевна;Виноградов Руслан Романович;Бизнес-архитектор;06;2904;не участник;0;00004801;КПК Восток;R010;0;2;06290400
99552775883349669009;99552775883349669009;Попов;Андрей;Фёдорович;Голубева Анна Григорьевна;Разработчик;08;154899;Розничный;0;00004802;КПК Север;R001;0;1;08154899
63033328851969409909;63033328851969409909;Соколов;Роман;Витальевич;Смирнова Ольга Викторовна;Эксперт;09;298299;Финансы;1;00004803;КПК Север;R011;0;1;09298299
30634811791805551351;30634811791805551351;Зайцева;Вера;Дмитриевна;Комарова Юлия Алексеевна;Эксперт;05;7733;не участник;0;00004804;КПК Центр;R010;1;2;05773300
93038744277225343845;93038744277225343845;Кудрявцева;Дарья;Андреевна;Павлов Михаил Фёдорович;Аналитик;01;847846;Финансы;0;00004805;КПК Север;R001;1;2;01847846
43102043499810411401;43102043499810411401;Волков;Андрей;Игоревич;Новикова Виктория Аркадьевна;Начальник отдела;07;560450;Финансы;0;00004806;КПК Центр;R008;1;1;07560450
90593382270621735684;90593382270621735684;Белова;Дарья;Степановна;Павлов Георгий Вячеславович;Разработчик;02;5847;Технологии;1;00004807;КПК Север;R008;1;2;02584700
55971208394636293127;55971208394636293127;Морозов;Валерий;Константинович;Титова Милана Дмитриевна;Эксперт;01;759844;не участник;1;00004808;КПК Центр;R010;0;1;01759844
90177720243888312008;90177720243888312008;Тарасова;Виктория;Фёдоровна;Богданов Егор Степанович;Эксперт;10;944679;Финансы;1;00004809;КПК Север;R002;1;2;10944679
85643708842619932327;85643708842619932327;Беляев;Олег;Михайлович;Баранова Татьяна Григорьевна;Главный специалист;09;251039;Корпоративный;0;00004810;КПК Юг;R010;0;1;09251039
41087219341395369606;41087219341395369606;Баранова;Светлана;Фёдоровна;Семенова Алина Михайловна;Консультант;09;949943;Корпоративный;0;00004811;КПК Восток;R003;1;2;09949943
05926249380563892340;05926249380563892340;Попов;Петр;Семенович;Виноградов Руслан Олегович;Главный специалист;02;3606;Розничный;1;00004812;КПК Запад;R004;1;1;02360600
68137430458352187682;68137430458352187682;Ковалев;Глеб;Николаевич;Зайцева Полина Тимуровна;Консультант;10;152319;Финансы;1;00004813;КПК Юг;R005;0;1;10152319
24749656632349386687;24749656632349386687;Гусев;Георгий;Вадимович;Куликова Софья Аркадьевна;Разработчик;03;7900;Операционный;0;00004814;КПК Восток;R004;0;1;03790000
13801459348441491284;13801459348441491284;Кузьмин;Степан;Денисович;Воробьев Олег Игоревич;Аналитик;06;7062;Корпоративный;1;00004815;КПК Центр;R002;0;1;06706200
58177073485331966870;58177073485331966870;Васильева;Вера;Михайловна;Михайлова Анастасия Николаевна;Аналитик;02;2814;Корпоративный;0;00004816;КПК Центр;R005;1;2;02281400
70420160695138828721;70420160695138828721;Кузьмина;Мария;Витальевна;Петрова Алина Витальевна;Главный специалист;01;349313;Технологии;1;00004817;КПК Центр;R010;0;2;01349313
37750813572191846024;37750813572191846024;Петрова;Елена;Артёмовна;Баранова Ева Витальевна;Начальник отдела;10;440502;Операционный;1;00004818;КПК Юг;R004;1;2;10440502
05176659869284556523;05176659869284556523;Воробьева;Дарья;Фёдоровна;Михайлов Дмитрий Константинович;Консультант;05;6919;Операционный;0;00004819;КПК Восток;R004;1;2;05691900
10238529264628194368;10238529264628194368;Попов;Максим;Викторович;Виноградова Марина Дмитриевна;Главный специалист;06;5612;Розничный;1;00004820;КПК Север;R005;0;1;06561200
45967271609074357542;45967271609074357542;Титов;Алексей;Семенович;Лебедев Роман Андреевич;Ведущий специалист;09;349659;Корпоративный;1;00004821;КПК Центр;R010;1;1;09349659
52140324552498193446;52140324552498193446;Зайцев;Александр;Тимурович;Семенова Татьяна Олеговна;Разработчик;11;177138;Технологии;1;00004822;КПК Север;R009;1;1;11177138
86290158280473944789;86290158280473944789;Смирнова;Екатерина;Николаевна;Воробьев Олег Семенович;Главный специалист;02;3029;Технологии;0;00004823;КПК Север;R002;0;2;02302900
23448513974286755744;23448513974286755744;Попов;Александр;Петрович;Беляева Дарья Александровна;Начальник отдела;06;5981;не участник;1;00004824;КПК Восток;R009;1;1;06598100
88220817942607681620;88220817942607681620;Комарова;Вероника;Георгиевна;Богданова Олеся Семёновна;Ведущий специалист;08;650507;не участник;0;00004825;КПК Юг;R005;1;2;08650507
26001663840200129171;26001663840200129171;Семенова;Алиса;Вадимовна;Морозова Анастасия Юрьевна;Консультант;08;474416;Корпоративный;0;00004826;КПК Юг;R002;0;2;08474416
99331717511536652659;99331717511536652659;Беляев;Владимир;Романович;Смирнов Иван Фёдорович;Эксперт;08;501986;не участник;0;00004827;КПК Центр;R008;0;1;08501986
39971521810792716876;39971521810792716876;Зайцев;Михаил;Владимирович;Тарасов Сергей Игоревич;Разработчик;03;7053;не участник;1;00004828;КПК Юг;R011;0;1;03705300
92710351497263467900;92710351497263467900;Голубева;Алиса;Аркадьевна;Кузнецова Вера Григорьевна;Консультант;07;820988;Операционный;1;00004829;КПК Север;R010;0;2;07820988
78905679070232392697;78905679070232392697;Соловьёва;Валерия;Валерьевна;Михайлов Валерий Николаевич;Начальник отдела;11;585631;Корпоративный;0;00004830;КПК Запад;R010;1;2;11585631
53584691157269035259;53584691157269035259;Попов;Валерий;Сергеевич;Попов Филипп Андреевич;Эксперт;08;946015;Розничный;0;00004831;КПК Восток;R003;0;1;08946015
01807330280836231642;01807330280836231642;Соколова;Ева;Ивановна;Богданова Елизавета Вячеславовна;Аналитик;05;5887;Финансы;1;00004832;КПК Восток;R010;1;2;05588700
02337502607218666588;02337502607218666588;Кудрявцева;Ева;Константиновна;Волков Андрей Сергеевич;Аналитик;05;1066;не участник;1;00004833;КПК Север;R002;1;2;05106600
23721532715593389990;23721532715593389990;Воробьев;Максим;Романович;Смирнов Даниил Викторович;Главный специалист;09;288659;не участник;0;00004834;КПК Запад;R005;1;1;09288659
43236804013991397281;43236804013991397281;Андреева;Вера;Александровна;Воробьева Татьяна Фёдоровна;Начальник отдела;01;215583;Розничный;1;00004835;КПК Юг;R003;0;2;01215583
07426804627258834820;07426804627258834820;Соколова;Полина;Григорьевна;Егорова Ева Семёновна;Руководитель группы;05;5071;Технологии;0;00004836;КПК Центр;R007;1;2;05507100
14905397763792616415;14905397763792616415;Орлов;Артем;Сергеевич;Федорова Анна Романовна;Разработчик;04;9476;Корпоративный;1;00004837;КПК Юг;R004;0;1;04947600
74492036704515835540;74492036704515835540;Семенова;Диана;Григорьевна;Иванова Софья Фёдоровна;Эксперт;01;664952;Операционный;0;00004838;КПК Восток;R001;0;2;01664952
48912357368479969536;48912357368479969536;Кузнецова;Кристина;Алексеевна;Комаров Егор Валерьевич;Консультант;08;920520;Операционный;1;00004839;КПК Север;R001;0;2;08920520
25475961827873866374;25475961827873866374;Гусева;Мария;Олеговна;Белов Андрей Георгиевич;Ведущий специалист;08;525734;Операционный;1;00004840;КПК Центр;R006;0;2;08525734
59018160668264922801;59018160668264922801;Кузнецов;Роман;Дмитриевич;Голубева Алиса Петровна;Аналитик;06;7427;Технологии;0;00004841;КПК Юг;R008;1;1;06742700
05387666168199294407;05387666168199294407;Морозова;Вероника;Фёдоровна;Федоров Виталий Дмитриевич;Бизнес-архитектор;07;283698;не участник;1;00004842;КПК Восток;R010;1;2;07283698
59689332285425043689;59689332285425043689;Кудрявцева;Виктория;Валерьевна;Богданов Андрей Петрович;Разработчик;11;201530;не участник;0;00004843;КПК Север;R006;1;2;11201530
67607603477697532667;67607603477697532667;Егорова;Валерия;Константиновна;Кудрявцев Степан Иванович;Бизнес-архитектор;07;103632;Корпоративный;1;00004844;КПК Север;R005;0;2;07103632
82386462086526510178;82386462086526510178;Куликов;Георгий;Михайлович;Соловьёв Аркадий Витальевич;Консультант;06;4615;не участник;0;00004845;КПК Запад;R003;1;1;06461500
14512563139945126627;14512563139945126627;Ковалева;Мария;Владимировна;Сидоров Валерий Фёдорович;Главный специалист;04;5748;Технологии;1;00004846;КПК Юг;R009;0;2;04574800
76651840919183500315;76651840919183500315;Макарова;Валерия;Александровна;Морозов Даниил Александрович;Консультант;09;794662;Финансы;0;00004847;КПК Запад;R009;0;2;09794662
73792944400225889604;73792944400225889604;Кузьмин;Алексей;Денисович;Титова Кристина Михайловна;Эксперт;06;8457;Финансы;0;00004848;КПК Центр;R008;1;1;06845700
93191636148678588259;93191636148678588259;Лебедев;Вадим;Иванович;Беляев Петр Тимурович;Ведущий специалист;06;6561;не участник;0;00004849;КПК Запад;R011;0;1;06656100
07389935388112828300;07389935388112828300;Киселева;Вера;Аркадьевна;Зайцев Ярослав Степанович;Ведущий специалист;08;844187;Технологии;0;00004850;КПК Север;R006;1;2;08844187
29836550883320454074;29836550883320454074;Кузьмина;Арина;Викторовна;Иванов Константин Артемович;Бизнес-архитектор;10;626963;Финансы;1;00004851;КПК Центр;R008;0;2;10626963
14848924953870664367;14848924953870664367;Смирнова;Юлия;Александровна;Голубева Вероника Викторовна;Главный специалист;11;462852;Корпоративный;0;00004852;КПК Юг;R001;0;2;11462852
70644078503067672152;70644078503067672152;Волков;Руслан;Георгиевич;Соловьёв Михаил Тимурович;Консультант;06;3069;Розничный;1;00004853;КПК Запад;R003;1;1;06306900
35267338922548873738;35267338922548873738;Егорова;Виктория;Григорьевна;Михайлов Валерий Аркадьевич;Бизнес-архитектор;04;6849;Розничный;1;00004854;КПК Юг;R005;1;2;04684900
21795458600782079767;21795458600782079767;Морозов;Алексей;Андреевич;Куликова Ксения Степановна;Ведущий специалист;04;6939;Корпоративный;0;00004855;КПК Юг;R006;1;1;04693900
76160251135445603826;76160251135445603826;Сидоров;Владимир;Фёдорович;Михайлов Ярослав Олегович;Разработчик;05;1931;Технологии;0;00004856;КПК Запад;R009;1;1;05193100
01085644207752354709;01085644207752354709;Макарова;Ольга;Григорьевна;Кузнецова Екатерина Аркадьевна;Менеджер;06;1482;не участник;0;00004857;КПК Запад;R008;1;2;06148200
95160544507430241467;95160544507430241467;Федоров;Сергей;Вадимович;Виноградов Руслан Николаевич;Бизнес-архитектор;04;3301;не участник;1;00004858;КПК Центр;R010;1;1;04330100
61918513208442936271;61918513208442936271;Семенова;Ева;Витальевна;Ковалев Андрей Иванович;Бизнес-архитектор;07;371308;Финансы;1;00004859;КПК Центр;R005;1;2;07371308
12692835216687424495;12692835216687424495;Козлов;Петр;Денисович;Беляев Валерий Юрьевич;Консультант;02;7170;не участник;0;00004860;КПК Север;R002;0;1;02717000
72244784862675700614;72244784862675700614;Киселева;Юлия;Георгиевна;Новикова Вера Вадимовна;Менеджер;06;3634;Розничный;1;00004861;КПК Север;R011;0;2;06363400
73385409258996285782;73385409258996285782;Макарова;Ева;Михайловна;Новикова Светлана Дмитриевна;Главный специалист;01;639746;Корпоративный;0;00004862;КПК Центр;R004;0;2;01639746
23659659230921889010;23659659230921889010;Кузнецова;Екатерина;Денисовна;Беляева Виктория Тимуровна;Эксперт;07;718447;Корпоративный;1;00004863;КПК Север;R005;0;2;07718447
66217732047878096405;66217732047878096405;Андреев;Алексей;Константинович;Кузнецова Татьяна Михайловна;Аналитик;03;8348;Технологии;0;00004864;КПК Запад;R011;0;1;03834800
54600824159400412889;54600824159400412889;Попова;Милана;Валерьевна;Баранов Егор Олегович;Начальник отдела;08;677319;Корпоративный;1;00004865;КПК Восток;R003;0;2;08677319
72457428266916726889;72457428266916726889;Беляева;Арина;Петровна;Семенова Татьяна Александровна;Бизнес-архитектор;10;386366;не участник;1;00004866;КПК Север;R007;1;2;10386366
94892136087813768243;94892136087813768243;Андреева;Вероника;Викторовна;Соколова Ксения Алексеевна;Разработчик;02;7028;Корпоративный;0;00004867;КПК Юг;R007;1;2;02702800
33825137552768331611;33825137552768331611;Новикова;Елена;Фёдоровна;Гусева Полина Григорьевна;Ведущий специалист;04;4420;Розничный;1;00004868;КПК Север;R004;1;2;04442000
56049621647094015041;56049621647094015041;Макарова;Ева;Фёдоровна;Новикова Виктория Владимировна;Менеджер;02;1365;не участник;0;00004869;КПК Запад;R011;0;2;02136500
76175349475181992261;76175349475181992261;Соловьёв;Антон;Романович;Васильева Милана Витальевна;Менеджер;03;8843;Технологии;0;00004870;КПК Запад;R010;0;1;03884300
50685710578639984179;50685710578639984179;Соколова;Мария;Денисовна;Макаров Аркадий Аркадьевич;Разработчик;10;826175;Технологии;0;00004871;КПК Запад;R004;1;2;10826175
72257891099399483295;72257891099399483295;Орлова;Арина;Алексеевна;Михайлов Никита Романович;Менеджер;10;711007;Технологии;1;00004872;КПК Восток;R005;1;2;10711007
61228025182120270171;61228025182120270171;Семенов;Александр;Алексеевич;Лебедева Ксения Александровна;Консультант;05;8018;Финансы;1;00004873;КПК Центр;R005;1;1;05801800
21444139145279819514;21444139145279819514;Егоров;Андрей;Константинович;Кузьмина Алёна Степановна;Ведущий специалист;01;139855;не участник;1;00004874;КПК Восток;R009;1;1;01139855
69717454194286704349;69717454194286704349;Лебедев;Андрей;Викторович;Титова Анна Николаевна;Эксперт;06;6494;Розничный;1;00004875;КПК Центр;R006;1;1;06649400
03978200499489474068;03978200499489474068;Беляева;Софья;Артёмовна;Комаров Максим Игоревич;Ведущий специалист;09;213253;Корпоративный;0;00004876;КПК Запад;R010;0;2;09213253
66121318930278951422;66121318930278951422;Белов;Роман;Иванович;Новикова Алиса Вадимовна;Консультант;11;612487;Корпоративный;0;00004877;КПК Запад;R003;1;1;11612487
73026775386162890514;73026775386162890514;Макарова;Алёна;Тимуровна;Иванов Егор Викторович;Аналитик;10;380092;Корпоративный;1;00004878;КПК Центр;R003;0;2;10380092
84404897700185386881;84404897700185386881;Андреев;Егор;Иванович;Кузнецов Никита Семенович;Бизнес-архитектор;02;1923;Корпоративный;1;00004879;КПК Север;R005;1;1;02192300
85718801985976478600;85718801985976478600;Баранов;Глеб;Алексеевич;Гусева Кристина Дмитриевна;Руководитель группы;06;7326;Технологии;0;00004880;КПК Запад;R002;0;1;06732600
